target,inputs,rho,R2,NRMSE,is_baseline
HPT_eff_mod,P15+Ps30+P50,0.16185790597539554,0.17379309026533496,0.9089592453650852,False
HPT_eff_mod,Nf+P15+P24,0.07516814116388305,0.014923672987883885,0.9925101143122503,False
HPT_eff_mod,Nf+P15+P21,0.011351386508437184,-0.02567423943123015,1.0127557649459373,False
HPT_flow_mod,Nc+T48+P40,0.2699175336356857,0.13072817845097218,0.9323474789739219,False
HPT_flow_mod,Nf+T48+P40,0.269801891578458,0.11356513566114801,0.9415066990408788,False
HPT_flow_mod,Nf+T48+Ps30,0.26955341430258034,0.10646734255728485,0.9452685636594054,False
HPT_flow_mod,T48+P24+Ps30,0.26908487095536676,0.11550485372528141,0.940476021105652,False
HPT_flow_mod,T48+P24+P40,0.26849333031258565,0.10922859099002047,0.9438068706096495,False
HPT_flow_mod,T24+T48+Ps30,0.2683492428719659,-0.2602955581398829,1.1226288603718875,False
HPT_flow_mod,Nc+T24+T30,0.26770229827568354,0.35478732678769576,0.803251313856569,False
HPT_flow_mod,Nc+T24+T50,0.2663858449751885,0.17772736729558225,0.9067924970490315,False
HPT_flow_mod,T24+T48+P40,0.266319874133813,-0.1534079596845681,1.0739683234083621,False
HPT_flow_mod,T24+T30+T48,0.26599111868125147,0.4114844644295821,0.7671476621683846,False
HPT_flow_mod,Wf+T50+Ps30,0.264994093929228,0.1942616455274403,0.8976292967993859,False
HPT_flow_mod,Nc+T30+P21,0.2649024852890603,0.6809402378069973,0.5648537529245978,False
HPT_flow_mod,Nc+T30+P15,0.26468142733359373,0.6676718381025136,0.5764791079453673,False
HPT_flow_mod,Nc+T24+T48,0.2643430149135424,0.1005687638791758,0.9483834857908611,False
HPT_flow_mod,Wf+Nc+T48,0.26422611626145226,0.24486162120176458,0.8689869842513381,False
HPT_flow_mod,T30+P15+P24,0.26406057336125116,0.409222229484996,0.768620693525099,False
HPT_flow_mod,Nc+T48+Ps30,0.26351009497755196,0.16477919305109778,0.9139041563254334,False
HPT_flow_mod,Nc+T30+P24,0.2631844399114725,0.39004006401410274,0.7809993188126974,False
HPT_flow_mod,Nf+Nc+T48,0.26190466675646995,0.03385263030706209,0.9829279575294102,False
HPT_flow_mod,Nc+T30+P40,0.26190283559077,0.4031709794227365,0.7725470992614388,False
HPT_flow_mod,T50+P21+Ps30,0.26189025447491876,0.2785485237475588,0.8493829973883639,False
HPT_flow_mod,T50+P40+P50,0.2613843358351868,0.5057518405463495,0.7030278511223084,False
HPT_flow_mod,T50+P15+P24,0.2612216703814451,0.6807501440926318,0.565021995950041,False
HPT_flow_mod,T30+P21+P40,0.2611799347040287,-0.3502846669507649,1.1620174985561815,False
HPT_flow_mod,Wf+Nf+P21,0.26117756935235037,0.2992958819768293,0.837080711773465,False
HPT_flow_mod,Nf+T30+Ps30,0.2608500111819347,0.24696712120103959,0.8677746705216514,False
HPT_flow_mod,T24+T48+P24,0.2608151289438012,0.5792501388084101,0.6486523423156583,False
HPT_flow_mod,Nf+T24+P24,0.2607045981259351,0.2847545887306502,0.8457218285401826,False
HPT_flow_mod,T48+P21+Ps30,0.26046639545202105,0.2865316001843302,0.8446705865695039,False
HPT_flow_mod,T30+P21+P24,0.2602269281260777,0.217688505074632,0.8844837448621474,False
HPT_flow_mod,Nf+Nc+T30,0.2601110385473399,0.1940590455376492,0.8977421425233144,False
HPT_flow_mod,Nf+T24+T48,0.2593352972025309,0.06535325325997476,0.9667713001222292,False
HPT_flow_mod,T48+P21+P40,0.25915893675495255,0.29548552711090326,0.839353604203316,False
HPT_flow_mod,T24+T30+Ps30,0.2590781409920822,0.3018331315293713,0.8355638027527453,False
HPT_flow_mod,T30+P24+Ps30,0.2587092228578429,0.3515794383101416,0.8052456530089799,False
HPT_flow_mod,T50+P15+Ps30,0.25859096608757143,0.28266179770637756,0.8469582057537566,False
HPT_flow_mod,T48+P40+P50,0.2584823517366148,0.3664043074454675,0.7959872439647087,False
HPT_flow_mod,T48+P15+P40,0.25847915170740016,0.3021355734644443,0.8353828023939419,False
HPT_flow_mod,T50+Ps30+P50,0.25801489798194077,0.5443164888036093,0.6750433402355664,False
HPT_flow_mod,Wf+P24+P50,0.2579452422924638,0.09209077605053462,0.9528427068249332,False
HPT_flow_mod,T48+P21+P50,0.2578936786847176,0.15665664678192825,0.9183372763958086,False
HPT_flow_mod,T24+T50+P21,0.2577402823947735,0.48123198851910454,0.720255518188438,False
HPT_flow_mod,T48+P15+P21,0.2576336865321949,0.5209284188093457,0.6921499701586747,False
HPT_flow_mod,Nf+T30+P40,0.257613339812339,0.148525688967317,0.9227536567430569,False
HPT_flow_mod,T24+T30+P40,0.2574760412674055,0.17895201599239685,0.9061169814144326,False
HPT_flow_mod,Wf+T30+Ps30,0.2573822116453124,0.16988452956278255,0.9111067283459262,False
HPT_flow_mod,T48+P21+P24,0.25729632937277036,0.5456080193803566,0.6740860335444159,False
HPT_flow_mod,Nc+T50+P24,0.2571092843167704,0.4898681492214664,0.7142351508981714,False
HPT_flow_mod,Nc+T48+P15,0.25699024824058975,0.3778581917288065,0.7887596644550187,False
HPT_flow_mod,Nc+T48+P50,0.2567853507973161,0.16835836777970448,0.9119438755868124,False
HPT_flow_mod,T48+P24+P50,0.256737821834983,0.15941967205193708,0.9168316791800243,False
HPT_flow_mod,Wf+T24+P50,0.25661289151705025,0.1192199157472168,0.9384988461648652,False
HPT_flow_mod,T24+T48+P15,0.2565152053565612,0.3712375597872988,0.7929454207022709,False
HPT_flow_mod,T30+T48+P15,0.256347859988412,0.11641039749208115,0.9399944694028359,False
HPT_flow_mod,Wf+Nc+P21,0.25631131912598176,0.41044813724311124,0.7678228068746649,False
HPT_flow_mod,T48+P15+P24,0.2562887707119692,0.5581883385410409,0.6646891464880099,False
HPT_flow_mod,Nf+T48+P15,0.25625543313657445,0.36721526127291204,0.7954776795907524,False
HPT_flow_mod,T50+P21+P24,0.2561527573053853,0.6693659388674023,0.5750078791917531,False
HPT_flow_mod,Wf+T30+T50,0.2561318768779128,0.7137911091477247,0.5349849445099136,False
HPT_flow_mod,Nf+T48+P21,0.2560598258538265,0.3353639948110799,0.8152521114286796,False
HPT_flow_mod,T24+T48+P21,0.2559598808220981,0.3981988747120959,0.7757584194115485,False
HPT_flow_mod,T48+P15+P50,0.2558635962440227,0.15362209477201427,0.9199879918933649,False
HPT_flow_mod,Nc+T30+P50,0.25581213985074164,0.3686739432355006,0.7945602914596849,False
HPT_flow_mod,Nf+T50+P15,0.2556931880087548,0.4812919104706992,0.7202139192832231,False
HPT_flow_mod,T24+T50+P15,0.2556840748106648,0.473044104454739,0.7259172787206963,False
HPT_flow_mod,Nc+T48+P21,0.2555002478602799,0.327588840653679,0.820006804451232,False
HPT_flow_mod,Wf+T30+P21,0.25540708751980246,-0.0784031995088017,1.0384619393645593,False
HPT_flow_mod,Nf+T30+P21,0.25534994459046345,0.057756080255228825,0.9706924949461447,False
HPT_flow_mod,Nc+T50+P15,0.25534572914702475,0.5226350924759551,0.6909159916545897,False
HPT_flow_mod,Wf+Nf+P15,0.25508042485988686,0.15761246408117713,0.9178167224009501,False
HPT_flow_mod,T30+T48+P21,0.25492861369059017,0.20657129040525646,0.8907461532865262,False
HPT_flow_mod,Nc+T50+P21,0.2548916326197978,0.48771744373711745,0.7157391677579777,False
HPT_flow_mod,Wf+T50+P15,0.25468737975128425,0.6051091799089818,0.6284033896240679,False
HPT_flow_mod,Wf+T50+P21,0.2546342871379723,0.5543362154746909,0.6675805453466339,False
HPT_flow_mod,Nf+T30+T50,0.25458655924877893,0.5250150874853885,0.6891914919052697,False
HPT_flow_mod,Nf+T50+P21,0.2545716426795503,0.4557378615470239,0.7377412408514086,False
HPT_flow_mod,Nc+T30+Ps30,0.25449404204818654,0.4040564319721137,0.7719738130454208,False
HPT_flow_mod,Nf+T30+P15,0.25437824150912575,-0.1202701785312934,1.0584281640863935,False
HPT_flow_mod,T48+P15+Ps30,0.2542022804132411,-0.24115040284816747,1.1140692989433683,False
HPT_flow_mod,T30+T50+P50,0.2540371269059939,0.7003555571198071,0.5473978835181891,False
HPT_flow_mod,Nf+P15+P24,0.2537741721048404,0.26125802714046287,0.859501002244638,False
HPT_flow_mod,T24+T48+P50,0.25374608176900976,0.11932513863070282,0.9384427853467132,False
HPT_flow_mod,Nc+T50+P50,0.25372981012883117,0.2981907762268933,0.837740546812142,False
HPT_flow_mod,Wf+P15+P21,0.25370544458602884,0.3868496540556571,0.7830391726755073,False
HPT_flow_mod,T50+P15+P50,0.2537041181869466,0.4426424358865573,0.7465638379358076,False
HPT_flow_mod,T30+T48+P50,0.253700745620281,0.5255757365677687,0.6887846277554628,False
HPT_flow_mod,Nf+T50+P50,0.2531910709454196,0.1783007177882484,0.9064762998621374,False
HPT_flow_mod,Wf+Nc+T50,0.2530569668787922,0.5054966463402013,0.7032093242127828,False
HPT_flow_mod,T24+T50+P24,0.25299716435690767,0.5939017524292933,0.6372583836802045,False
HPT_flow_mod,T24+T30+P15,0.2527692500353201,-0.09525842899849457,1.0465459516898885,False
HPT_flow_mod,T48+T50+P21,0.2526844069888963,0.495668458638157,0.7101630385776516,False
HPT_flow_mod,Wf+T48+P15,0.2526738811321722,0.41952774323075137,0.7618872992570809,False
HPT_flow_mod,Wf+T48+P21,0.25267244367506564,0.3788835168208128,0.7881094360424745,False
HPT_flow_mod,T50+P15+P21,0.2525366816065424,0.47747174376252843,0.7228611597239623,False
HPT_flow_mod,T48+T50+P15,0.25238089930507984,0.5107799764705523,0.6994426520662346,False
HPT_flow_mod,Wf+P21+P50,0.2522299812513479,0.2323948975885064,0.876130756457901,False
HPT_flow_mod,T48+T50+P50,0.2521570484972328,0.2473940495368392,0.8675286453271505,False
HPT_flow_mod,Wf+Nc+P15,0.2521460318797151,0.3560374075325947,0.8024727985841049,False
HPT_flow_mod,Wf+T48+T50,0.2515507120039636,0.5163842486947072,0.6954248710718454,False
HPT_flow_mod,T50+P21+P50,0.251542861297386,0.5320144646518632,0.6840946830286994,False
HPT_flow_mod,T24+T50+P50,0.2512451342348585,0.2315858025194365,0.8765923781784573,False
HPT_flow_mod,Nc+T24+P21,0.25118108143693446,0.2666654035552636,0.856349576075528,False
HPT_flow_mod,T24+T30+P50,0.2511555984260154,0.1757994661191371,0.907854907945572,False
HPT_flow_mod,Wf+P21+P40,0.2508544382807799,-0.05779823731359124,1.0284931877818109,False
HPT_flow_mod,Nc+T48+T50,0.2505440019495279,0.278086312325707,0.8496550403983332,False
HPT_flow_mod,Wf+T50+P40,0.25007538004165175,0.6125446847797575,0.6224590871858509,False
HPT_flow_mod,T30+T48+Ps30,0.24989119564381698,0.48238348174671875,0.7194557097231777,False
HPT_flow_mod,T30+P15+P50,0.24968373477362799,0.16781347433439464,0.9122425804935907,False
HPT_flow_mod,T48+Ps30+P50,0.24960680681667116,0.45979655960222543,0.7349853334575968,False
HPT_flow_mod,T30+T50+P15,0.24936734291955312,0.2844428181858386,0.8459061306162531,False
HPT_flow_mod,T24+T30+P21,0.24926322203366524,-0.0722861877357559,1.035512524181024,False
HPT_flow_mod,Nc+T30+T50,0.24925954139448991,0.6378603579877358,0.6017803935093468,False
HPT_flow_mod,T50+P24+P40,0.2490885834061659,-0.20898704915479094,1.099539471394634,False
HPT_flow_mod,Nc+T24+P15,0.24874656007720544,0.25567265024656594,0.8627440812624761,False
HPT_flow_mod,Wf+T30+P15,0.24871018382099655,-0.10187821385921425,1.0497038696028582,False
HPT_flow_mod,Nc+T30+T48,0.24832631034840602,0.41422042027763784,0.7653623845750208,False
HPT_flow_mod,T30+P21+Ps30,0.24796422964424758,0.11588629903664327,0.9402732054904877,False
HPT_flow_mod,Nc+T50+Ps30,0.24769415262999644,0.2139689296449604,0.8865839330571245,False
HPT_flow_mod,T50+P15+P40,0.24734501717363572,0.18671704932354116,0.9018220171832461,False
HPT_flow_mod,T24+T50+P40,0.24677341817755033,0.2191838851234883,0.8836379999052281,False
HPT_flow_mod,Nf+Nc+P15,0.2467352382172288,0.15194917671891184,0.9208967495224902,False
HPT_flow_mod,T30+P24+P50,0.24670150740382715,0.17262267952575094,0.9096028366678772,False
HPT_flow_mod,T30+P15+Ps30,0.246550251713668,-0.15511054217826037,1.0747606906554874,False
HPT_flow_mod,Nf+Nc+P21,0.24643280006726612,0.1631707776933996,0.914783702471027,False
HPT_flow_mod,Nf+T48+P50,0.24599244040747534,0.16782414845146132,0.9122367299931191,False
HPT_flow_mod,T24+P15+P21,0.24582617840507703,0.13937192694842915,0.9277004220391252,False
HPT_flow_mod,Nc+T50+P40,0.2454763302778837,0.22378340885850356,0.8810315494586426,False
HPT_flow_mod,Nc+P15+P24,0.24500936736243453,0.246231548434527,0.8681983941274443,False
HPT_flow_mod,T48+T50+P40,0.24471943173678676,0.25519743350052393,0.8630194473472056,False
HPT_flow_mod,P15+P21+P24,0.2443401257120527,0.15981037718703506,0.9166185808791817,False
HPT_flow_mod,Nf+T30+P50,0.24433342605302644,0.11993271210853507,0.9381190158457855,False
HPT_flow_mod,Nf+T24+P15,0.24431356899302337,0.20061634391288474,0.8940825778903844,False
HPT_flow_mod,Nc+P15+P21,0.24430302898559067,0.16662612704876878,0.9128931333684306,False
HPT_flow_mod,T30+P21+P50,0.2441602615716081,0.12882871552302289,0.933365568508383,False
HPT_flow_mod,Wf+T30+T48,0.24341767487915425,0.3086616247582553,0.8314676032424503,False
HPT_flow_mod,T24+T50+Ps30,0.24335648223268064,0.2010598096475612,0.8938345430516986,False
HPT_flow_mod,Nc+Ps30+P50,0.24299813010086835,0.05282000818225552,0.9732317256531173,False
HPT_flow_mod,Wf+P15+P50,0.2428394691328162,0.052058182437747735,0.9736230366842459,False
HPT_flow_mod,T24+P15+P24,0.24280703109853066,0.2574287368010528,0.8617257470906549,False
HPT_flow_mod,Nc+T48+P24,0.24210804329016636,0.4404186084464089,0.748051730533117,False
HPT_flow_mod,Wf+T50+P50,0.24196824548469575,0.36701732349365856,0.7956020842772734,False
HPT_flow_mod,Wf+T48+P24,0.241453159467555,0.45803016841647337,0.7361860033874094,False
HPT_flow_mod,Nc+P15+P40,0.2407192401131022,0.4089036598278871,0.7688279002300273,False
HPT_flow_mod,T24+T48+T50,0.2404812754318422,0.25390532728388404,0.8637677191908227,False
HPT_flow_mod,T50+P24+Ps30,0.24040618798563276,0.19193348772923058,0.8989251983734629,False
HPT_flow_mod,Wf+T48+P50,0.24024986229989312,0.19652272655741077,0.8963689382406049,False
HPT_flow_mod,T48+T50+P24,0.2401245296722592,0.1978359903799859,0.8956360921825416,False
HPT_flow_mod,Nc+P24+P50,0.24004950584036056,0.15063826533492952,0.921608232745927,False
HPT_flow_mod,Nf+T48+P24,0.23915349365228664,0.4202882151047209,0.7613880645868303,False
HPT_flow_mod,Nf+P40+P50,0.23912670169832675,0.05311293342863277,0.9730812230083197,False
HPT_flow_mod,P15+Ps30+P50,0.2387092023682076,0.06294554747375558,0.9680157294828657,False
HPT_flow_mod,Nf+P15+P21,0.23799516460911338,0.36024744265386033,0.7998453333902372,False
HPT_flow_mod,Nc+P15+P50,0.23786698972551124,0.06893999947350782,0.9649145042574975,False
HPT_flow_mod,T30+T48+T50,0.23781275765541976,0.5034129922003203,0.7046892987690957,False
HPT_flow_mod,T30+T50+P21,0.23772909557736188,0.28717602516353946,0.8442890351274619,False
HPT_flow_mod,T48+T50+Ps30,0.23753949479973224,0.2662702055320434,0.8565802907305052,False
HPT_flow_mod,T30+P15+P40,0.2359870132992521,-2.31496569101178,1.8207047237297378,False
HPT_flow_mod,Nf+P21+P24,0.2359121421779699,0.24558231372252326,0.8685722113200932,False
HPT_flow_mod,P21+P24+P50,0.23589985517211687,0.08853580682335116,0.9547063387118832,False
HPT_flow_mod,T30+T50+P40,0.23567112639827134,0.34059577629828386,0.8120370827134167,False
HPT_flow_mod,Nf+Ps30+P50,0.23554655822025766,0.4220341880905447,0.7602406276367077,False
HPT_flow_mod,T30+T48+P40,0.235112681697247,0.49776163187096034,0.7086877790176995,False
HPT_flow_mod,T50+Ps30+P40,0.23476831442427934,0.2533835754551401,0.8640696873197555,False
HPT_flow_mod,T48+Ps30+P40,0.2346936622179553,0.0764796675792917,0.9609996526641975,False
HPT_flow_mod,Wf+P15+P40,0.23448205130915564,-0.3671503556803146,1.1692520496797578,False
HPT_flow_mod,Nc+Ps30+P40,0.23443528915940687,0.08452631959483703,0.9568038881636942,False
HPT_flow_mod,T30+T50+Ps30,0.23435643181539276,0.3217484953574796,0.8235602616946257,False
HPT_flow_mod,Nf+Nc+P50,0.23420825654708158,0.07162301797853732,0.9635232130164082,False
HPT_flow_mod,T30+P15+P21,0.23398970807654573,0.11694883790594668,0.9397080195965412,False
HPT_flow_mod,T24+P21+P24,0.2336668737419256,0.22715639835935852,0.8791152379754553,False
HPT_flow_mod,T30+T48+P24,0.2334463926868956,0.2639986461489964,0.8579052126260824,False
HPT_flow_mod,T30+P24+P40,0.23290276051883216,0.3549518487830976,0.8031488972892277,False
HPT_flow_mod,P21+Ps30+P50,0.23247303650910034,0.08602968234334274,0.9560179483967114,False
HPT_flow_mod,Nc+P15+Ps30,0.23118100794242044,0.5959180364074832,0.6356744163426091,False
HPT_flow_mod,Nf+T50+Ps30,0.23110028737167257,0.17802978221177823,0.9066257319248235,False
HPT_flow_mod,Wf+Nf+T50,0.2306393645058635,0.3415698981811526,0.8114370596779812,False
HPT_flow_mod,Wf+T24+T50,0.23053222758786582,0.4116672308813306,0.7670285321411906,False
HPT_flow_mod,Nf+T24+P21,0.22986621673082241,0.3667318473607625,0.795781472917809,False
HPT_flow_mod,Wf+T48+Ps30,0.2287693824103509,0.43628077821994593,0.7508123745517611,False
HPT_flow_mod,Wf+Nf+T48,0.22788930836715637,0.2242681971369359,0.8807563811083426,False
HPT_flow_mod,Nf+T48+T50,0.22752163680346474,0.1450073602456623,0.9246581204717438,False
HPT_flow_mod,Nf+T24+T50,0.2263834810817773,0.09816938768919792,0.9496476253383684,False
HPT_flow_mod,T30+Ps30+P50,0.22622510265287368,0.3635059298603718,0.7978057847243453,False
HPT_flow_mod,Nc+P21+Ps30,0.22591113720943845,0.5630114735581326,0.6610510770295042,False
HPT_flow_mod,P24+Ps30+P50,0.22547084034323805,0.02741596249738143,0.9861967539505586,False
HPT_flow_mod,Nf+Nc+T50,0.22530845941201819,0.12500934868266045,0.9354093495990616,False
HPT_flow_mod,T50+P24+P50,0.22494174549440896,0.09297123557570941,0.952380577513155,False
HPT_flow_mod,Nf+P15+P50,0.22479281497952874,0.10739904513804077,0.9447756108526295,False
HPT_flow_mod,Nc+P21+P24,0.22443787095675188,0.14841420551537476,0.9228140627908882,False
HPT_flow_mod,Nc+P21+P40,0.22350072685967934,-1.5150407182833923,1.585887990459412,False
HPT_flow_mod,Nf+T50+P40,0.22346250645670274,0.18302027007463073,0.9038693102021825,False
HPT_flow_mod,P15+P21+P50,0.22240743740174265,0.046021341186165965,0.9767183108828431,False
HPT_flow_mod,Nf+P24+P50,0.2212917688251416,0.09965136997933599,0.9488670244142032,False
HPT_flow_mod,Wf+P24+Ps30,0.22117536677479455,0.011189354270434437,0.9943895844836498,False
HPT_flow_mod,Nf+Nc+P40,0.22088230363278047,0.003380914577654659,0.99830811146777,False
HPT_flow_mod,Wf+Nc+P50,0.22085550007559637,0.06702272610540516,0.9659074872339456,False
HPT_flow_mod,Wf+Ps30+P40,0.2188626579285048,0.07169094451012659,0.9634879633341943,False
HPT_flow_mod,Wf+P24+P40,0.21885164246408842,-0.38904809224819203,1.1785788443070715,False
HPT_flow_mod,T30+P40+P50,0.21801212918457338,0.09728940890981153,0.9501108309508888,False
HPT_flow_mod,Wf+T48+P40,0.21797128849282357,0.29698294564652594,0.8384611227442057,False
HPT_flow_mod,Wf+T30+P40,0.21780673572603976,0.060589020318065234,0.9692321598471312,False
HPT_flow_mod,T24+T30+T50,0.21780254980216454,0.4063661629379004,0.7704763702165691,False
HPT_flow_mod,Wf+T24+T48,0.21606088303548293,0.15794008226886325,0.9176382281330355,False
HPT_flow_mod,T30+Ps30+P40,0.21567782560168258,0.16490799046818605,0.9138336881138788,False
HPT_flow_mod,T24+P21+P50,0.21538183726782292,0.032972127743941204,0.9833757533395151,False
HPT_flow_mod,Wf+T50+P24,0.21399110298339233,0.3357135222199109,0.8150377155568257,False
HPT_flow_mod,Nc+T24+P24,0.21379474318956815,0.31445720177337355,0.827975119328248,False
HPT_flow_mod,Wf+Ps30+P50,0.2125400140409783,-0.04288869788168026,1.0212192212652875,False
HPT_flow_mod,Nf+T50+P24,0.20952367985925094,0.48179265009423333,0.7198662027806046,False
HPT_flow_mod,Wf+P21+Ps30,0.20947087661559782,0.3769465821244825,0.7893373283175689,False
HPT_flow_mod,Wf+P40+P50,0.20916789689919196,0.010533484092639434,0.9947193151373711,False
HPT_flow_mod,Wf+Nf+P50,0.20873629495240628,0.07104633095519686,0.9638224260955973,False
HPT_flow_mod,Nf+Nc+P24,0.20633137738831542,0.3242283449173219,0.8220533164477096,False
HPT_flow_mod,T24+P15+Ps30,0.2025045684064225,0.5299907185417359,0.6855722292058396,False
HPT_flow_mod,Wf+T30+P50,0.19941865623504332,0.17333675792145498,0.9092102298580593,False
HPT_flow_mod,P24+Ps30+P40,0.19591605630061115,-0.12444101962530674,1.0603966331638868,False
HPT_flow_mod,P15+Ps30+P40,0.1958826834760811,0.45850447846254905,0.7358637927887545,False
HPT_flow_mod,Nf+P24+P40,0.19449204341607926,-0.005809314351418848,1.0029004508680903,False
HPT_flow_mod,P21+P40+P50,0.19419763220083813,0.055463320672225924,0.971872769104976,False
HPT_flow_mod,T24+P21+Ps30,0.19225492777871497,0.5963686885144188,0.635319849749385,False
HPT_flow_mod,Wf+Nf+P24,0.19097853320393599,0.41256927450224545,0.7664402948030294,False
HPT_flow_mod,Wf+Nc+P24,0.18963638055893242,0.3867671461693297,0.7830918552958333,False
HPT_flow_mod,Nf+T30+T48,0.18956418463804275,0.448910282480658,0.7423541725614142,False
HPT_flow_mod,Nf+P21+P50,0.18821332836426946,0.05869491252037495,0.9702087855094002,False
HPT_flow_mod,P21+P24+Ps30,0.18702915652838908,0.3223313939679505,0.8232062961567104,False
HPT_flow_mod,P15+P24+Ps30,0.18693899676028536,0.4254950682940819,0.7579610357438687,False
HPT_flow_mod,P24+P40+P50,0.1845704026959824,0.008313198618066342,0.9958347259369568,False
HPT_flow_mod,Nc+P24+Ps30,0.18450501907607791,0.3346447317723331,0.8156931213561059,False
HPT_flow_mod,P21+Ps30+P40,0.18368558287826503,0.35485568180299853,0.8032087637700436,False
HPT_flow_mod,T24+P24+P40,0.18364118551946407,-0.003814923609687604,1.0019056460613882,False
HPT_flow_mod,P15+P40+P50,0.18341466781500948,0.025144889840033935,0.9873475123582204,False
HPT_flow_mod,Nf+P21+Ps30,0.1830778994339208,0.5933071189606842,0.6377247690338801,False
HPT_flow_mod,T24+P40+P50,0.18228652057947145,0.04973241790506944,0.9748166915348396,False
HPT_flow_mod,Wf+P15+P24,0.18080367912358,-0.15236649715784778,1.0734833474059333,False
HPT_flow_mod,Nf+T30+P24,0.18052337988365463,0.338838552619523,0.8131183477086696,False
HPT_flow_mod,T24+Ps30+P40,0.17968203270962926,-0.017904306111778068,1.0089124372866944,False
HPT_flow_mod,Nc+T24+P40,0.1776726362792433,-0.005351350316286307,1.0026721050853495,False
HPT_flow_mod,Wf+Nf+P40,0.17604556212185266,-0.015552633919614589,1.0077463142674423,False
HPT_flow_mod,P15+P21+Ps30,0.17313492422145038,0.51514058230459,0.6963184743315446,False
HPT_flow_mod,Wf+P15+Ps30,0.17127593928223087,0.29325578566731336,0.8406808040705382,False
HPT_flow_mod,Nc+P40+P50,0.16937510224684538,-0.010312392155950478,1.0051429710026083,False
HPT_flow_mod,T50+P21+P40,0.16878833429890375,0.08765874191409184,0.9551655657978403,False
HPT_flow_mod,Wf+P21+P24,0.16764526678168667,-0.1717703413567917,1.0824834138945465,False
HPT_flow_mod,Ps30+P40+P50,0.16701142130331692,-0.057979178209012217,1.028581148091395,False
HPT_flow_mod,Nc+P24+P40,0.16344242613771917,0.2552362692665776,0.8629969471170928,False
HPT_flow_mod,T24+Ps30+P50,0.16291254061826096,-0.02521353828906836,1.0125282901178951,False
HPT_flow_mod,Nf+P24+Ps30,0.16003177817887074,0.4887069640432232,0.7150475760093008,False
HPT_flow_mod,Nf+Nc+T24,0.15819033000159,0.0025012641407641256,0.9987485849097539,False
HPT_flow_mod,T24+P15+P50,0.158045024130793,-0.019204016698795012,1.0095563464704658,False
HPT_flow_mod,Nc+T24+Ps30,0.15595536459064976,0.007640462277449078,0.9961724437679206,False
HPT_flow_mod,Nf+P15+Ps30,0.15442088744511756,0.41139136756304495,0.7672083370486501,False
HPT_flow_mod,Wf+T24+P40,0.15417253318777815,-0.010039152492436587,1.0050070410163487,False
HPT_flow_mod,Nf+Nc+Ps30,0.1465288805618847,0.007054215640965755,0.9964666498980457,False
HPT_flow_mod,Nf+T24+T30,0.14200651279423016,0.14689072122915403,0.9236391496525286,False
HPT_flow_mod,Wf+Nf+T30,0.14029156698414527,0.05053808406270388,0.9744033640835279,False
HPT_flow_mod,Nf+T24+P40,0.13693603252428763,0.0016690081734015427,0.9991651474238873,False
HPT_flow_mod,Nf+P15+P40,0.13646915937791376,-1.9330204244545452,1.7126063250071644,False
HPT_flow_mod,Wf+Nc+T30,0.13472964968319465,-0.04492691876169097,1.0222166691859857,False
HPT_flow_mod,P21+P24+P40,0.13466622764415478,-0.4838392934369755,1.218129423927103,False
HPT_flow_mod,Nf+T24+P50,0.13357565027012613,-0.014979249696553953,1.0074617857251729,False
HPT_flow_mod,T24+T30+P24,0.13253541727781865,0.07632887259572774,0.9610781068176886,False
HPT_flow_mod,P15+P24+P40,0.13251058054577755,-2.0278068816776034,1.7400594477424052,False
HPT_flow_mod,P15+P21+P40,0.13229957155238325,-2.1586717955220713,1.7772652575015557,False
HPT_flow_mod,T24+P15+P40,0.1321613136398968,-2.327832525219448,1.8242347779875945,False
HPT_flow_mod,T24+P21+P40,0.13207718590695486,-2.8311621233641904,1.9573354652088104,False
HPT_flow_mod,Nf+P21+P40,0.1315180387707229,-2.7718390647255795,1.942122309414518,False
HPT_flow_mod,Wf+Nc+T24,0.12744032903533178,-0.005975059172547814,1.0029830802025266,False
HPT_flow_mod,P15+P24+P50,0.12536613898427412,0.007785822231117123,0.9960994818635752,False
HPT_flow_mod,Wf+T24+T30,0.12457599931534338,0.01995697884459524,0.9899712223875019,False
HPT_flow_mod,T30+T50+P24,0.11795641234054005,0.2513918156595558,0.8652214654875618,False
HPT_flow_mod,Nc+P21+P50,0.10272587279363918,-0.044903125324348814,1.0222050309621593,False
HPT_flow_mod,Wf+Nc+P40,0.09983086484815372,-0.016935118037000096,1.0084320096253392,False
HPT_flow_mod,Nc+T24+P50,0.09171677378631893,-0.01824663559259654,1.009082075746367,False
HPT_flow_mod,Nf+T24+Ps30,0.08175896881052193,-0.00902717158966948,1.0045034452851167,False
HPT_flow_mod,Nf+Ps30+P40,0.07824997068883348,-0.006115468863680862,1.0030530738020202,False
HPT_flow_mod,Wf+Nf+Nc,0.06575583523542682,-0.045189852664075936,1.0223452707691643,False
HPT_flow_mod,T24+P24+P50,0.05927993853942452,-0.1007944425491345,1.0491875154371284,False
HPT_flow_mod,Wf+Nc+Ps30,0.05785507984323259,-0.049766890817445786,1.0245813246479978,False
HPT_flow_mod,Wf+Nf+Ps30,0.040222011848945104,-0.01596632722255764,1.0079515500372813,False
HPT_flow_mod,Wf+T30+P24,0.04017695061652056,0.013218402988950162,0.99336881217957,False
HPT_flow_mod,T24+P24+Ps30,0.033253333162134864,-0.0072692546113357626,1.0036280459469713,False
